lead_id,created_at,vertical,traffic_source,sub_id,state,cpl,status,buyer,sold_price,return_reason
L001070,2026-06-06 12:49,windows,facebook,fb_08,MO,26.54,sold,BuyerA,28.16,
L001071,2026-06-06 14:41,windows,facebook,fb_05,NJ,22.18,unsold,,,
L001072,2026-06-06 8:56,windows,google,g_04,TX,31.74,sold,BuyerA,30.75,
L001073,2026-06-06 19:08,roofing,google,g_03,TN,38.57,sold,BuyerA,38.33,
L001074,2026-06-06 13:54,roofing,google,g_01,OH,31.58,sold,BuyerD,31.57,
L001075,2026-06-06 14:07,windows,google,g_01,MI,22.44,sold,BuyerA,28.42,
L001076,2026-06-06 11:10,bathroom,facebook,fb_03,CO,25.01,sold,BuyerB,43.6,
L001077,2026-06-06 12:49,windows,facebook,fb_01,CO,20.71,unsold,,,
L001078,2026-06-06 13:59,roofing,facebook,fb_02,CA,24.39,sold,BuyerA,35.01,
L001079,2026-06-06 16:42,windows,google,g_01,GA,24.61,returned,BuyerA,31.36,no_answer
L001080,2026-06-07 13:03,bathroom,native,nt_01,GA,20.8,unsold,,,
L001081,2026-06-07 13:57,bathroom,facebook,fb_06,NY,25.52,sold,BuyerE,39.28,
L001082,2026-06-07 11:58,roofing,facebook,fb_06,CO,23.13,returned,BuyerD,34.41,no_answer
L001083,2026-06-07 13:35,roofing,google,g_03,MO,37.02,sold,BuyerA,33.82,
L001084,2026-06-07 11:51,windows,native,nt_01,TX,17.23,sold,BuyerA,29.26,
L001085,2026-06-07 12:44,roofing,facebook,fb_01,TX,21.15,sold,BuyerC,52.05,
L001086,2026-06-07 16:02,windows,facebook,fb_05,GA,18.72,sold,BuyerA,29.51,
L001087,2026-06-07 21:09,bathroom,native,nt_01,OH,18.44,sold,BuyerE,41.81,
L001088,2026-06-07 16:22,roofing,google,g_04,MI,26.89,sold,BuyerD,33.92,
L001089,2026-06-07 12:34,windows,native,nt_01,TX,18.8,sold,BuyerA,29.25,
L001090,2026-06-07 17:58,roofing,facebook,fb_02,OH,20.79,sold,BuyerD,35.98,
L001091,2026-06-07 13:18,bathroom,google,g_04,NY,36.65,sold,BuyerE,43.64,
L001092,2026-06-07 9:45,bathroom,native,nt_02,GA,21.92,sold,BuyerE,38.52,
L001093,2026-06-07 12:31,roofing,facebook,fb_05,TN,23.18,sold,BuyerA,37.2,
L001094,2026-06-07 17:18,bathroom,facebook,fb_08,IN,29.58,sold,BuyerE,41.36,
L001095,2026-06-07 15:21,roofing,facebook,fb_01,TX,25.68,sold,BuyerC,51.59,
L001096,2026-06-07 11:44,roofing,facebook,fb_01,AZ,24.03,sold,BuyerD,34.1,
L001097,2026-06-07 18:59,roofing,facebook,fb_02,VA,19.95,sold,BuyerA,37.55,
L001098,2026-06-07 14:20,roofing,google,g_01,NC,27.19,sold,BuyerA,36.68,
L001099,2026-06-07 16:49,windows,facebook,fb_02,CA,19.21,returned,BuyerA,30.13,no_answer
L001100,2026-06-07 6:19,roofing,google,g_01,VA,33.67,returned,BuyerD,35.25,no_answer
L001101,2026-06-07 8:26,windows,facebook,fb_08,MI,20.08,sold,BuyerA,30.25,
L001102,2026-06-07 19:23,windows,facebook,fb_03,TX,23.95,sold,BuyerA,31.48,
L001103,2026-06-07 11:00,roofing,native,nt_02,IL,22.26,returned,BuyerA,35.94,bad_number
L001104,2026-06-07 14:56,bathroom,facebook,fb_08,AZ,31.43,sold,BuyerE,38,
L001105,2026-06-07 14:20,roofing,facebook,fb_03,OH,28.87,sold,BuyerA,36.96,
L001106,2026-06-07 14:01,bathroom,facebook,fb_05,NC,25.95,unsold,,,
L001107,2026-06-07 12:03,bathroom,google,g_01,PA,29.37,sold,BuyerE,42.41,
L001108,2026-06-07 13:32,roofing,native,nt_01,OH,16.11,sold,BuyerA,36.29,
L001109,2026-06-07 6:39,roofing,facebook,fb_05,FL,25.4,unsold,,,
L001110,2026-06-07 15:20,roofing,facebook,fb_03,PA,18.26,sold,BuyerD,33.93,
L001111,2026-06-07 13:22,roofing,google,g_04,NC,31.19,returned,BuyerD,37.83,out_of_service_area
L001112,2026-06-07 6:59,roofing,facebook,fb_05,TN,19.86,sold,BuyerA,35.58,
L001113,2026-06-07 14:38,roofing,facebook,fb_02,GA,25.89,sold,BuyerC,49.53,
L001114,2026-06-07 20:36,roofing,facebook,fb_07,NC,25.76,sold,BuyerA,34.26,
L001115,2026-06-07 23:26,bathroom,facebook,fb_03,AZ,24.4,sold,BuyerB,46.29,
L001116,2026-06-07 7:16,roofing,facebook,fb_04,MT,26.27,returned,BuyerD,32.33,bad_number
L001117,2026-06-07 16:39,bathroom,facebook,fb_07,TX,27.25,sold,BuyerB,44.12,
L001118,2026-06-07 12:26,windows,facebook,fb_02,NC,19.58,returned,BuyerA,29.44,not_homeowner
L001119,2026-06-07 21:50,roofing,facebook,fb_03,WY,23.16,sold,BuyerD,36.29,
L001120,2026-06-07 13:34,roofing,facebook,fb_03,AZ,26.37,sold,BuyerA,35.02,
L001121,2026-06-07 15:41,bathroom,facebook,fb_01,TX,25.64,sold,BuyerE,36.66,
L001122,2026-06-07 15:32,roofing,facebook,fb_06,GA,21.01,sold,BuyerC,51.84,
L001123,2026-06-07 13:38,roofing,facebook,fb_03,NC,23.4,returned,BuyerA,37,duplicate
L001124,2026-06-07 6:25,windows,facebook,fb_05,MI,17.38,returned,BuyerA,32.59,no_answer
L001125,2026-06-07 22:16,roofing,native,nt_01,IL,18.23,sold,BuyerD,33.91,
L001126,2026-06-07 21:24,roofing,google,g_03,GA,41.92,sold,BuyerC,51.69,
L001127,2026-06-07 13:49,bathroom,facebook,fb_02,FL,27.26,unsold,,,
L001128,2026-06-07 18:19,roofing,facebook,fb_07,MI,22.33,sold,BuyerA,37.77,
L001129,2026-06-07 11:58,roofing,google,g_02,TX,33.48,returned,BuyerC,50.73,no_answer
L001130,2026-06-07 11:22,bathroom,facebook,fb_05,TX,29.24,sold,BuyerB,46.54,
L001131,2026-06-07 16:34,windows,google,g_02,AZ,30.38,sold,BuyerB,29.83,
L001132,2026-06-07 17:34,windows,google,g_03,TX,32.89,sold,BuyerA,32.56,
L001133,2026-06-07 13:21,bathroom,facebook,fb_01,MO,28.62,returned,BuyerE,39.67,bad_number
L001134,2026-06-07 6:59,windows,facebook,fb_07,SC,22.34,returned,BuyerA,29.66,not_homeowner
L001135,2026-06-07 12:39,roofing,native,nt_01,GA,20.15,sold,BuyerC,52.37,
L001136,2026-06-07 18:27,roofing,facebook,fb_07,NJ,25.23,sold,BuyerA,33.72,
L001137,2026-06-07 12:31,roofing,facebook,fb_08,GA,27.73,returned,BuyerC,51.92,bad_number
L001138,2026-06-07 13:28,windows,native,nt_01,TX,15.59,sold,BuyerA,29.08,
L001139,2026-06-07 7:55,bathroom,facebook,fb_06,CA,24.13,sold,BuyerE,39.22,
L001140,2026-06-07 11:39,roofing,facebook,fb_03,FL,26.67,sold,BuyerD,35.37,
L001141,2026-06-07 15:10,roofing,facebook,fb_07,NJ,20.39,sold,BuyerA,29.01,
L001142,2026-06-07 14:45,roofing,facebook,fb_01,TN,23.1,sold,BuyerD,31.52,
L001143,2026-06-07 11:51,bathroom,native,nt_01,SC,15.58,unsold,,,
L001144,2026-06-07 8:10,roofing,facebook,fb_04,ND,19.45,sold,BuyerD,33.7,
L001145,2026-06-07 9:53,bathroom,facebook,fb_02,VA,29.98,sold,BuyerB,43.18,
L001146,2026-06-07 18:12,roofing,native,nt_01,GA,15.71,sold,BuyerC,53.43,
L001147,2026-06-07 10:40,bathroom,facebook,fb_08,IN,23.83,returned,BuyerB,44.72,duplicate
L001148,2026-06-07 10:40,windows,native,nt_02,VA,17.17,sold,BuyerA,31.64,
L001149,2026-06-07 15:15,roofing,facebook,fb_04,GA,25.13,sold,BuyerC,52.94,
L001150,2026-06-07 12:30,roofing,google,g_02,GA,36.38,sold,BuyerC,52.47,
L001151,2026-06-07 10:24,roofing,google,g_01,CA,31.82,returned,BuyerA,36.65,out_of_service_area
L001152,2026-06-07 16:32,roofing,facebook,fb_08,OH,21.46,sold,BuyerA,33.52,
L001153,2026-06-07 15:26,windows,facebook,fb_01,OH,16.04,sold,BuyerF,28.21,
L001154,2026-06-07 10:29,roofing,facebook,fb_03,FL,21.9,sold,BuyerC,52.63,
L001155,2026-06-07 23:50,bathroom,native,nt_02,IL,21.4,returned,BuyerB,41.36,no_answer
L001156,2026-06-07 14:59,windows,google,g_01,MI,26.44,sold,BuyerA,33.06,
L001157,2026-06-07 18:28,bathroom,facebook,fb_01,PA,27.65,returned,BuyerE,40.36,no_answer
L001158,2026-06-07 18:27,windows,google,g_02,SC,20.87,sold,BuyerA,29.81,
L001159,2026-06-07 16:19,roofing,facebook,fb_01,IN,21.71,sold,BuyerD,34.48,
L001160,2026-06-07 19:00,roofing,facebook,fb_03,CA,19.23,sold,BuyerA,34.92,
L001161,2026-06-07 9:07,roofing,facebook,fb_08,TX,18.82,returned,BuyerC,53.13,no_answer
L001162,2026-06-07 13:56,bathroom,google,g_01,TN,37.02,returned,BuyerB,44.84,bad_number
L001163,2026-06-07 17:44,bathroom,facebook,fb_03,GA,27.87,sold,BuyerE,41.15,
L001164,2026-06-07 21:43,windows,facebook,fb_01,NC,20.32,sold,BuyerA,29.16,
L001165,2026-06-07 15:38,roofing,facebook,fb_06,FL,22.32,unsold,,,
L001166,2026-06-07 18:09,roofing,facebook,fb_07,PA,22.2,sold,BuyerD,33.71,
L001167,2026-06-07 14:10,windows,google,g_02,OH,24.18,sold,BuyerA,29.71,
L001168,2026-06-07 12:24,roofing,native,nt_02,FL,18.7,sold,BuyerC,48.99,
L001169,2026-06-07 14:09,roofing,facebook,fb_02,VA,20.55,sold,BuyerA,36.92,
L001170,2026-06-07 20:41,bathroom,facebook,fb_06,GA,30.13,sold,BuyerE,41.42,
L001171,2026-06-07 15:27,roofing,google,g_04,CO,29.8,returned,BuyerD,34.19,bad_number
L001172,2026-06-07 13:57,bathroom,facebook,fb_06,ID,24.2,sold,BuyerB,43.23,
L001173,2026-06-07 14:29,bathroom,google,g_02,MT,39.96,unsold,,,
L001174,2026-06-07 14:11,roofing,native,nt_02,OH,18.07,sold,BuyerD,36.13,
L001175,2026-06-07 12:34,bathroom,facebook,fb_02,CO,27.13,sold,BuyerB,44.34,
L001176,2026-06-07 13:31,windows,google,g_04,FL,24.17,sold,BuyerA,29.43,
L001177,2026-06-07 11:31,roofing,facebook,fb_07,TN,18.93,sold,BuyerA,36.82,
L001178,2026-06-07 12:24,roofing,facebook,fb_02,FL,21.26,sold,BuyerC,52.57,
L001179,2026-06-07 14:58,bathroom,facebook,fb_03,OH,25.56,sold,BuyerB,42.24,
L001180,2026-06-07 20:41,windows,facebook,fb_06,FL,21.27,sold,BuyerA,29.51,
L001181,2026-06-07 6:55,windows,google,g_01,SC,29.95,sold,BuyerA,31.47,
L001182,2026-06-07 9:54,windows,facebook,fb_03,FL,21.62,sold,BuyerA,30.32,
L001183,2026-06-07 18:01,roofing,facebook,fb_02,TN,22.01,sold,BuyerD,31.37,
L001184,2026-06-07 20:19,windows,facebook,fb_05,TX,16.79,sold,BuyerA,32.94,
L001185,2026-06-07 18:07,bathroom,facebook,fb_02,TN,29.66,sold,BuyerB,43.4,
L001186,2026-06-07 16:52,roofing,google,g_04,SC,32.02,sold,BuyerA,33.68,
L001187,2026-06-07 14:12,roofing,facebook,fb_08,CA,27.36,sold,BuyerD,34.67,
L001188,2026-06-07 15:33,roofing,google,g_02,IL,29.26,sold,BuyerD,34.2,
L001189,2026-06-07 21:22,roofing,facebook,fb_06,AZ,24.75,sold,BuyerA,34.01,
L001190,2026-06-07 18:35,roofing,facebook,fb_01,TX,23.64,sold,BuyerA,36.49,
L001191,2026-06-07 15:00,bathroom,facebook,fb_07,GA,26.76,sold,BuyerB,46.76,
L001192,2026-06-07 7:57,bathroom,google,g_02,OH,36.36,returned,BuyerE,36.58,no_answer
L001193,2026-06-07 14:16,roofing,facebook,fb_02,TX,27.68,sold,BuyerD,32.51,
L001194,2026-06-07 11:15,windows,google,g_02,VA,26.8,sold,BuyerB,28.92,
L001195,2026-06-07 6:57,roofing,google,g_02,VA,34.01,sold,BuyerD,28.25,
L001196,2026-06-07 12:47,windows,facebook,fb_05,GA,20.2,sold,BuyerB,30.45,
L001197,2026-06-07 6:06,windows,facebook,fb_04,FL,21.77,sold,BuyerA,32.86,
L001198,2026-06-07 16:27,roofing,facebook,fb_02,CA,25.08,returned,BuyerA,36.66,no_answer
L001199,2026-06-07 14:50,windows,facebook,fb_04,NY,22.54,sold,BuyerA,28.19,
L001200,2026-06-07 14:25,bathroom,facebook,fb_08,OH,23.7,sold,BuyerE,34.88,
L001201,2026-06-07 15:04,bathroom,facebook,fb_04,TX,24.84,sold,BuyerB,44.4,
L001202,2026-06-07 6:32,roofing,facebook,fb_03,NJ,23.21,sold,BuyerD,35.01,
L001203,2026-06-07 6:00,windows,google,g_03,SC,27.07,sold,BuyerB,29.95,
L001204,2026-06-07 12:41,bathroom,google,g_01,NJ,34.48,sold,BuyerE,42.84,
L001205,2026-06-07 10:28,bathroom,google,g_03,CO,30.71,sold,BuyerE,39.82,
L001206,2026-06-07 17:30,roofing,facebook,fb_01,TX,24.53,sold,BuyerD,32.01,
L001207,2026-06-07 12:37,windows,facebook,fb_01,AZ,20.13,sold,BuyerA,29.88,
L001208,2026-06-07 12:56,bathroom,facebook,fb_05,VA,24.38,sold,BuyerB,44.88,
L001209,2026-06-07 11:00,roofing,facebook,fb_01,CA,25.28,sold,BuyerA,34.36,
L001210,2026-06-07 12:10,windows,facebook,fb_07,TX,19.56,unsold,,,
L001211,2026-06-07 17:52,roofing,facebook,fb_01,TX,22.45,returned,BuyerD,31.79,no_answer
L001212,2026-06-07 20:05,bathroom,facebook,fb_05,NC,30.36,sold,BuyerE,40.55,
L001213,2026-06-07 13:18,roofing,facebook,fb_01,GA,23.86,sold,BuyerA,37.68,
L001214,2026-06-07 12:40,windows,facebook,fb_06,NY,21.1,sold,BuyerA,32.83,
L001215,2026-06-07 9:44,roofing,google,g_02,FL,33.11,sold,BuyerA,35.35,
L001216,2026-06-07 14:35,bathroom,facebook,fb_04,TX,23.89,sold,BuyerE,39.1,
L001217,2026-06-07 16:14,bathroom,facebook,fb_01,NC,25.23,sold,BuyerB,42.12,
L001218,2026-06-07 16:26,windows,google,g_01,NJ,23.92,sold,BuyerA,28.63,
L001219,2026-06-07 11:39,roofing,google,g_03,GA,36.73,sold,BuyerD,35.99,
L001220,2026-06-07 10:48,windows,facebook,fb_01,SC,16.84,returned,BuyerA,31.56,changed_mind
L001221,2026-06-07 13:08,roofing,facebook,fb_02,AZ,19.74,sold,BuyerD,32.48,
L001222,2026-06-07 22:46,roofing,facebook,fb_07,TX,22.35,sold,BuyerD,33.28,
L001223,2026-06-08 15:26,roofing,facebook,fb_08,MO,29.56,sold,BuyerA,35.95,
L001224,2026-06-08 9:18,roofing,google,g_04,PA,31.61,sold,BuyerD,34.11,
L001225,2026-06-08 6:23,roofing,google,g_01,PA,29.98,sold,BuyerD,33.83,
L001226,2026-06-08 11:34,bathroom,facebook,fb_06,PA,28.01,sold,BuyerB,43.53,
L001227,2026-06-08 17:10,bathroom,facebook,fb_01,MO,28.14,sold,BuyerB,42.68,
L001228,2026-06-08 13:28,bathroom,facebook,fb_05,GA,27.15,sold,BuyerB,43.87,
L001229,2026-06-08 18:20,roofing,facebook,fb_03,IL,21.7,sold,BuyerD,33.74,
L001230,2026-06-08 19:01,windows,facebook,fb_07,FL,21.67,sold,BuyerA,29.79,
L001231,2026-06-08 16:06,windows,facebook,fb_02,MO,21.17,sold,BuyerA,29.57,
L001232,2026-06-08 15:57,windows,facebook,fb_02,PA,19.22,sold,BuyerA,30.2,
L001233,2026-06-08 18:57,roofing,facebook,fb_02,AZ,25.89,sold,BuyerD,35.03,
L001234,2026-06-08 11:18,roofing,facebook,fb_05,PA,20.44,sold,BuyerA,36.32,
L001235,2026-06-08 15:16,roofing,native,nt_02,AZ,17.18,sold,BuyerA,36.21,
L001236,2026-06-08 16:12,windows,google,g_03,TX,25.62,unsold,,,
L001237,2026-06-08 13:10,roofing,google,g_01,TX,27.53,sold,BuyerC,51.83,
L001238,2026-06-08 9:47,windows,facebook,fb_07,NC,19.5,sold,BuyerA,30.88,
L001239,2026-06-08 13:53,bathroom,facebook,fb_08,ID,30.03,sold,BuyerB,43.63,
L001240,2026-06-08 11:05,roofing,facebook,fb_04,MO,25.64,returned,BuyerD,35.01,changed_mind
L001241,2026-06-08 11:12,bathroom,facebook,fb_07,CA,24.98,sold,BuyerE,40.05,
L001242,2026-06-08 12:31,bathroom,google,g_02,PA,37.07,sold,BuyerB,43.05,
L001243,2026-06-08 12:13,bathroom,facebook,fb_06,MI,28.21,sold,BuyerB,45.41,
L001244,2026-06-08 12:40,windows,facebook,fb_01,PA,21.73,sold,BuyerA,30.89,
L001245,2026-06-08 15:49,windows,facebook,fb_02,NC,22.99,unsold,,,
L001246,2026-06-08 16:59,bathroom,facebook,fb_08,GA,32.65,sold,BuyerE,39.62,
L001247,2026-06-08 17:09,windows,facebook,fb_04,NY,20.58,sold,BuyerA,29.77,
L001248,2026-06-08 17:56,roofing,facebook,fb_04,FL,18.67,sold,BuyerC,52.58,
L001249,2026-06-08 19:03,windows,facebook,fb_02,CA,21.16,sold,BuyerA,29.91,
L001250,2026-06-08 23:21,bathroom,facebook,fb_08,WY,22.75,unsold,,,
L001251,2026-06-08 19:28,windows,google,g_04,FL,24.33,sold,BuyerA,29.96,
L001252,2026-06-08 13:59,roofing,google,g_01,FL,28.36,sold,BuyerC,50.66,
L001253,2026-06-08 23:39,roofing,facebook,fb_03,OH,21.52,sold,BuyerD,35.4,
L001254,2026-06-08 19:27,roofing,google,g_04,TN,33.57,sold,BuyerD,30.48,
L001255,2026-06-08 19:40,windows,facebook,fb_05,AZ,24.12,sold,BuyerA,32.2,
L001256,2026-06-08 9:30,bathroom,facebook,fb_04,NY,30.63,unsold,,,
L001257,2026-06-08 21:59,roofing,google,g_01,MI,27.46,sold,BuyerD,33.86,
L001258,2026-06-08 20:40,windows,google,g_03,CA,30.49,sold,BuyerB,30.11,
L001259,2026-06-08 10:12,roofing,facebook,fb_01,NC,19.81,sold,BuyerA,33.65,
L001260,2026-06-08 6:10,windows,facebook,fb_06,NJ,22.17,sold,BuyerA,31.08,
L001261,2026-06-08 6:23,roofing,native,nt_01,IL,18.68,sold,BuyerA,36.79,
L001262,2026-06-08 14:25,roofing,google,g_04,CA,30.72,sold,BuyerA,33.78,
L001263,2026-06-08 22:34,roofing,facebook,fb_05,VA,17.46,returned,BuyerD,35.1,no_answer
L001264,2026-06-08 15:06,roofing,facebook,fb_07,WY,27.14,sold,BuyerD,34.32,
L001265,2026-06-08 23:12,windows,facebook,fb_02,NJ,18.17,sold,BuyerA,29.21,
L001266,2026-06-08 11:30,roofing,native,nt_01,IL,19.13,sold,BuyerA,36.46,
L001267,2026-06-08 17:32,bathroom,native,nt_02,OH,21.35,sold,BuyerB,45.17,
L001268,2026-06-08 19:58,bathroom,facebook,fb_03,IL,23.97,unsold,,,
L001269,2026-06-08 12:56,bathroom,facebook,fb_05,FL,24.67,returned,BuyerB,43.49,changed_mind
L001270,2026-06-08 20:17,windows,facebook,fb_05,WY,21.99,sold,BuyerA,29.23,
L001271,2026-06-08 8:23,roofing,facebook,fb_01,CA,25.16,returned,BuyerA,31.27,duplicate
L001272,2026-06-08 10:04,roofing,facebook,fb_08,SC,25.51,sold,BuyerA,38.97,
L001273,2026-06-08 14:52,bathroom,facebook,fb_01,CO,27.28,sold,BuyerE,34.82,
L001274,2026-06-08 17:17,windows,facebook,fb_04,PA,18.57,sold,BuyerA,32.16,
L001275,2026-06-08 11:09,roofing,google,g_04,CA,29.51,returned,BuyerA,36.93,changed_mind
L001276,2026-06-08 16:49,windows,facebook,fb_07,NJ,19.35,unsold,,,
L001277,2026-06-08 9:38,windows,google,g_03,TN,27.53,sold,BuyerB,30.16,
L001278,2026-06-08 14:48,roofing,facebook,fb_07,FL,21.84,sold,BuyerC,51.83,
L001279,2026-06-08 12:35,windows,google,g_04,IN,22.94,sold,BuyerA,33.93,
L001280,2026-06-08 17:21,roofing,facebook,fb_01,TX,20.79,unsold,,,
L001281,2026-06-08 17:49,bathroom,google,g_03,IN,32.69,returned,BuyerB,41.55,out_of_service_area
L001282,2026-06-08 14:50,windows,native,nt_01,NJ,15.8,sold,BuyerB,29.79,
L001283,2026-06-08 6:23,bathroom,facebook,fb_01,NJ,28.51,sold,BuyerB,44.24,
L001284,2026-06-08 21:38,roofing,facebook,fb_06,OH,24.26,sold,BuyerD,33.67,
L001285,2026-06-08 12:04,roofing,facebook,fb_05,CA,24.63,sold,BuyerA,35.02,
L001286,2026-06-08 6:47,roofing,google,g_03,TX,48.22,unsold,,,
L001287,2026-06-08 20:01,windows,google,g_01,TX,26.54,sold,BuyerA,28.4,
L001288,2026-06-08 9:02,roofing,facebook,fb_04,WY,21.96,sold,BuyerA,36.36,
L001289,2026-06-08 13:43,roofing,facebook,fb_04,GA,21.99,sold,BuyerC,54.17,
L001290,2026-06-08 12:10,roofing,facebook,fb_07,TX,26.93,sold,BuyerC,55.2,
L001291,2026-06-08 17:00,roofing,native,nt_02,TX,20.47,sold,BuyerC,52.55,
L001292,2026-06-08 13:01,bathroom,facebook,fb_07,NC,26.66,sold,BuyerB,45.8,
L001293,2026-06-08 15:37,windows,native,nt_02,MI,10.39,sold,BuyerA,31.04,
L001294,2026-06-08 11:48,bathroom,google,g_04,ID,39.08,unsold,,,
L001295,2026-06-08 12:15,windows,google,g_01,TX,22.71,sold,BuyerA,32.67,
L001296,2026-06-08 12:30,roofing,google,g_01,TX,31.43,sold,BuyerC,52.2,
L001297,2026-06-08 23:23,roofing,google,g_04,GA,28.87,sold,BuyerA,35.7,
L001298,2026-06-08 16:27,roofing,google,g_02,MO,27.63,sold,BuyerA,33.77,
L001299,2026-06-08 22:04,roofing,google,g_04,NY,29.05,sold,BuyerD,33.94,
L001300,2026-06-08 15:49,roofing,facebook,fb_08,PA,31.81,sold,BuyerD,39.06,
L001301,2026-06-08 17:31,windows,facebook,fb_02,NY,14.21,sold,BuyerA,31.94,
L001302,2026-06-08 16:53,roofing,facebook,fb_04,AZ,21.32,unsold,,,
L001303,2026-06-08 11:36,windows,facebook,fb_07,MO,18.2,returned,BuyerA,30.14,not_homeowner
L001304,2026-06-08 11:41,windows,facebook,fb_04,TX,18.33,sold,BuyerA,28.5,
L001305,2026-06-08 10:17,windows,facebook,fb_07,NC,21.57,unsold,,,
L001306,2026-06-08 9:45,windows,google,g_04,MO,29.42,sold,BuyerA,31.41,
L001307,2026-06-08 15:42,windows,facebook,fb_05,OH,17.04,sold,BuyerA,31.76,
L001308,2026-06-08 19:24,windows,facebook,fb_03,TX,18.96,returned,BuyerB,29.78,no_answer
L001309,2026-06-08 13:58,roofing,facebook,fb_08,TN,26.2,sold,BuyerD,40.64,
L001310,2026-06-08 9:00,bathroom,facebook,fb_05,TX,24.55,sold,BuyerB,45.2,
L001311,2026-06-08 9:19,roofing,google,g_01,NJ,33.11,sold,BuyerD,33.02,
L001312,2026-06-08 20:21,roofing,native,nt_01,NJ,14.35,sold,BuyerA,32.83,
L001313,2026-06-08 10:42,roofing,facebook,fb_05,VA,20.19,sold,BuyerA,31.11,
L001314,2026-06-08 13:03,bathroom,facebook,fb_07,TN,21.38,sold,BuyerB,45.16,
L001315,2026-06-08 18:13,bathroom,facebook,fb_04,TX,20.42,sold,BuyerB,42.83,
L001316,2026-06-08 6:28,roofing,facebook,fb_03,NC,22.19,sold,BuyerD,38.36,
L001317,2026-06-08 13:41,windows,facebook,fb_04,TX,21.57,sold,BuyerA,32.95,
L001318,2026-06-08 12:01,roofing,facebook,fb_03,VA,24.49,sold,BuyerA,36.33,
L001319,2026-06-08 10:18,bathroom,google,g_01,WY,38.61,unsold,,,
L001320,2026-06-08 16:42,roofing,facebook,fb_02,TN,25.63,sold,BuyerD,33.55,
L001321,2026-06-08 12:25,bathroom,facebook,fb_05,FL,26.22,sold,BuyerB,46.73,
L001322,2026-06-08 15:53,roofing,facebook,fb_03,IL,18.96,sold,BuyerA,36.29,
L001323,2026-06-08 12:48,roofing,facebook,fb_04,MO,28.69,sold,BuyerA,34.82,
L001324,2026-06-08 10:44,roofing,facebook,fb_02,MO,25.66,sold,BuyerD,31.15,
L001325,2026-06-08 10:36,roofing,facebook,fb_01,NY,24.83,sold,BuyerA,36.92,
L001326,2026-06-08 8:24,bathroom,facebook,fb_05,NJ,27.75,sold,BuyerB,42.61,
L001327,2026-06-08 13:42,bathroom,facebook,fb_06,IL,29.8,sold,BuyerB,39.5,
L001328,2026-06-08 15:36,roofing,facebook,fb_05,IN,26.45,sold,BuyerD,32.98,
L001329,2026-06-08 11:22,roofing,google,g_01,SC,28.75,sold,BuyerD,34.07,
L001330,2026-06-08 16:10,roofing,google,g_03,CA,31.33,sold,BuyerA,31.79,
L001331,2026-06-08 17:36,windows,facebook,fb_01,NY,17.08,sold,BuyerB,29,
L001332,2026-06-08 16:04,roofing,facebook,fb_07,SC,29.54,sold,BuyerD,33.47,
L001333,2026-06-08 10:18,windows,google,g_04,FL,24.47,sold,BuyerA,30.86,
L001334,2026-06-08 11:21,windows,facebook,fb_02,IL,18.62,sold,BuyerA,31.08,
L001335,2026-06-08 13:15,roofing,google,g_02,NY,25.94,unsold,,,
L001336,2026-06-08 13:43,roofing,facebook,fb_08,MT,26.36,sold,BuyerA,40.47,
L001337,2026-06-08 6:14,bathroom,google,g_01,PA,32.03,returned,BuyerB,42.71,not_homeowner
L001338,2026-06-08 6:17,roofing,facebook,fb_03,FL,23.49,sold,BuyerC,54.16,
L001339,2026-06-08 15:25,bathroom,facebook,fb_07,CA,24.89,sold,BuyerB,45.48,
L001340,2026-06-08 7:49,roofing,facebook,fb_08,VA,25.47,sold,BuyerD,33.13,
L001341,2026-06-08 13:13,bathroom,google,g_02,PA,33.63,returned,BuyerB,44.42,no_answer
L001342,2026-06-08 9:56,windows,facebook,fb_03,GA,25.21,sold,BuyerB,29.16,
L001343,2026-06-08 21:39,windows,facebook,fb_06,IL,20.01,sold,BuyerA,29.26,
L001344,2026-06-08 6:02,roofing,facebook,fb_07,AZ,19.04,sold,BuyerA,34.73,
L001345,2026-06-08 19:40,roofing,google,g_03,IL,32.89,sold,BuyerA,37.35,
L001346,2026-06-08 11:37,windows,google,g_02,OH,22.33,sold,BuyerA,30.07,
L001347,2026-06-08 6:39,bathroom,google,g_02,WY,33.02,unsold,,,
L001348,2026-06-08 13:24,windows,facebook,fb_04,CO,18.81,returned,BuyerA,30.75,duplicate
L001349,2026-06-08 11:11,bathroom,google,g_02,MI,37.66,unsold,,,
L001350,2026-06-08 17:05,bathroom,facebook,fb_07,OH,26.97,sold,BuyerE,37.06,
L001351,2026-06-08 13:25,roofing,facebook,fb_04,NY,23.6,sold,BuyerD,34.74,
L001352,2026-06-08 10:01,windows,facebook,fb_06,FL,23.01,sold,BuyerB,30.8,
L001353,2026-06-08 12:27,roofing,google,g_03,MO,31.9,sold,BuyerD,32.85,
L001354,2026-06-08 11:18,roofing,facebook,fb_06,SC,18.32,unsold,,,
L001355,2026-06-08 17:10,roofing,google,g_04,VA,25.87,sold,BuyerA,37.75,
L001356,2026-06-08 13:37,windows,facebook,fb_04,NC,23.27,sold,BuyerA,30.63,
L001357,2026-06-08 13:11,windows,google,g_04,TX,28.2,sold,BuyerA,31.45,
L001358,2026-06-08 16:40,roofing,native,nt_01,TX,15.75,sold,BuyerC,52.32,
L001359,2026-06-08 17:16,roofing,facebook,fb_05,MI,26.64,sold,BuyerA,35.55,
